date,bull,crash,sideways
2018-06-25,1.8017205578792935e-10,3.006415326714091e-17,0.99999999981992
2018-06-26,0.00013977683044593932,0.8892399432583126,0.11062027991115275
2018-06-27,0.00011090969501232256,0.5986502190756942,0.40123887123000745
2018-06-28,0.00010335944595748136,0.9780338810719157,0.021862759481741864
2018-06-29,5.121402702705427e-06,0.985249892935898,0.014744985661415688
2018-07-02,8.721040259828175e-07,0.994660116157733,0.005339011737627387
2018-07-03,7.778958916697759e-07,0.9776214769673537,0.02237774513706187
2018-07-05,8.822175070189671e-06,0.9973854271587173,0.0026057506665383696
2018-07-06,1.6643328928099873e-06,0.9994556169830183,0.0005427186846179064
2018-07-09,1.8073302308012197e-06,0.9997630951832525,0.00023509748609778903
2018-07-10,3.459392806635242e-06,0.93087446578242,0.06912207482463661
2018-07-11,0.0016719974551993395,0.8905681848849617,0.10775981765949819
2018-07-12,0.00017606041555113798,0.9873962297877831,0.012427709797392245
2018-07-13,2.380574451392676e-06,0.9959811994318383,0.004016419993807168
2018-07-16,1.5002311974008472e-07,0.9893952466777868,0.010604603298855157
2018-07-17,2.8264121128335126e-07,0.993626954738098,0.006372762619978582
2018-07-18,2.401250238821677e-07,0.9863431883229403,0.0136565715524978
2018-07-19,6.132495470075158e-07,0.961952625698398,0.038046761051541665
2018-07-20,8.843352261451035e-07,0.9750375866670123,0.024961528998049713
2018-07-23,9.070893844087983e-07,0.9381550645024671,0.06184402840833929
2018-07-24,1.8431110442003695e-06,0.9785106076349566,0.021487549253525296
2018-07-25,2.3721413254095027e-06,0.9409350550025566,0.05906257285581497
2018-07-26,3.358827238773403e-06,0.9431321923749305,0.05686444879722026
2018-07-27,6.164210757606722e-06,0.12213450887120011,0.8778593269187916
2018-07-30,8.193780195825039e-05,0.6450696570333994,0.35484840516549937
2018-07-31,1.3139901271684651e-05,0.9780265904197347,0.021960269678672057
2018-08-01,1.3695887034235408e-06,0.9753669096597323,0.024631720750753296
2018-08-02,1.054264981856635e-06,0.9876670913393912,0.012331854395236371
2018-08-03,2.961134582821069e-07,0.9901215942476833,0.009878109639502001
2018-08-06,3.06339014584551e-07,0.9928814997793035,0.0071181938819105724
2018-08-07,1.8142479304314136e-07,0.9919596916554022,0.008040126920123807
2018-08-08,3.8808661452675796e-07,0.9708625104287607,0.0291371014847788
2018-08-09,8.357649573569783e-07,0.9807285122737848,0.019270651960436435
2018-08-10,1.7472560975108888e-06,0.9183716580462881,0.08162659469797988
2018-08-13,4.495383445666796e-06,0.9460123337161452,0.05398317090004169
2018-08-14,6.103965606718357e-06,0.9343324672925902,0.06566142874100087
2018-08-15,8.241693426997034e-06,0.186163848720213,0.8138279095863487
2018-08-16,8.444490189499058e-05,0.9649685537422091,0.034947001355906525
2018-08-17,1.1884323856531191e-06,0.9900814848597538,0.009917326708577655
2018-08-20,2.635941378506351e-07,0.9926896761528509,0.007310060253835105
2018-08-21,1.6715874629578642e-07,0.9909245670081904,0.009075265833560338
2018-08-22,4.1301274083633725e-07,0.992833888852675,0.007165698135132078
2018-08-23,2.1771582666277974e-07,0.9861105617093409,0.013889220575029766
2018-08-24,6.871615013924684e-07,0.9804070256879374,0.01959228715040676
